"","neigh","size","tot","landuse","net","build_year","out","assessed_value"
"2399",0.2109375,0.00310539909979634,0.0114286445601956,0.402020202020202,0.00854780257163821,46,0.662996684951736,1338000
"2400",0.2109375,0.00711534124339495,0.0414272367764311,0.434343434343434,0.0350500859125187,31,0.664177642482406,5549500
"2401",0.2109375,0.00869219697896138,0.022665318607062,0.228282828282828,0.0194388343935369,36,0.665580841043527,2819000
"2402",0.2109375,0.00670193566817795,0.0195042041542419,0.228282828282828,0.019516096085594,51,0.666400591735666,1930000
"2403",0.2109375,0.00307705216450533,0.0167782228649679,0.228282828282828,0.0167809016468899,36,0.667077025597649,1739000
"2404",0.2109375,0.00307597957776458,0.0125292755032827,0.402020202020202,0.0118769662649498,46,0.667344594349836,1559500
"2405",0.2109375,0.00289088175164815,0.0103152155828865,0.402020202020202,0.0103163619927711,36,0.668734133802487,1454000
"2406",0.2109375,0.00466095632722519,0.0116334131077467,0.402020202020202,0.0116363505497988,7,0.669877713108713,2471000
"2407",0.2109375,0.00820983939898246,0.0125932656743924,0.228282828282828,0.0125974824155422,49,0.670905321007013,2081500
"2408",0.2109375,0.00613193242881276,0.0149097098685642,0.228282828282828,0.014909190124054,46,0.671013861647455,2037000
"2409",0.2109375,0.0198457200425719,0.0666393641936599,0.228282828282828,0.0666438597284481,41,0.671308886775589,6629500
"2410",0.2109375,0.00446176164680187,0.0101232450695573,0.402020202020202,0.00906957815308107,44,0.671397784931731,1571000
"2411",0.2109375,0.0121077728415123,0.0378949793311747,0.228282828282828,0.0379083973758361,47,0.671569149512661,3547000
"2412",0.2421875,0.00654058797703506,0.0207072193711046,0.228282828282828,0.0207075924464557,44,0.664644395297612,2593500
"2413",0.2421875,0.0068137911425695,0.0118381816552977,0.402020202020202,0.0118508326927814,26,0.672536976307757,1169500
"2414",0.2421875,0.00677548447325732,0.0260184035732112,0.228282828282828,0.0260206935658083,45,0.668852368294277,2732500
"2415",0.2421875,0.00596338308383919,0.0320078835890807,0.228282828282828,0.0320100168625531,31,0.667261580204973,3176000
"2416",0.2421875,0.00832307391346925,0.0258008369914381,0.228282828282828,0.0244122374687826,44,0.665589464843062,3037500
"2417",0.2421875,0.00345046557696042,0.00534957830477239,0.228282828282828,0.00536109372250224,41,0.675026186493362,1137500
"2418",0.2421875,0.00499805501717234,0.0150120941423397,0.228282828282828,0.0146896399621788,38,0.675169540031927,2104000
"2419",0.2421875,0.00795318471459087,0.0223581657857353,0.228282828282828,0.0218774601408313,35,0.676969617611121,2930500
"2420",0.2421875,0.007878716549448,0.0454330214878995,0.228282828282828,0.0454418282873036,44,0.676415620382586,3827500
"2421",0.2421875,0.00686558175947956,0.0178148636369454,0.228282828282828,0.0178250927111509,44,0.676599000295085,2457500
"2422",0.2421875,0.00554967105526768,0.0240986984399196,0.402020202020202,0.0241004775187225,41,0.678863033362833,2630500
"2423",0.2421875,0.00558721159119362,0.0282068674251635,0.228282828282828,0.0282181404847414,39,0.679061120586233,2708500
"2424",0.2421875,0.00660264478132079,0.0200929137284513,0.228282828282828,0.0201019897848448,37,0.677643119202435,2518500
"2425",0.2421875,0.00749687566974423,0.033082918463724,0.228282828282828,0.0330872524338361,41,0.678748477170577,3341500
"2426",0.2421875,0.00689806581505629,0.0190818690249178,0.228282828282828,0.0190824989136714,45,0.679821600243979,2529000
"2427",0.2421875,0.00615644869717256,0.0171493658574043,0.228282828282828,0.0168896848806957,39,0.679771031065864,2337500
"2428",0.2421875,0.00608596442563815,0.0217310621088601,0.228282828282828,0.0212050517756361,45,0.68197443905988,2543500
"2429",0.2421875,0.0250554270690279,0.0833535968875181,0.21010101010101,0.0833554728544174,44,0.68280889385821,7871000
"2430",0.2421875,0.00458434298860084,0.0220382149301867,0.228282828282828,0.017410436619938,43,0.683750688932039,2108500
"2431",0.2421875,0.00424724429865369,0.00949614139268208,0.228282828282828,0.0094989519759265,43,0.685434247558161,1524000
"2432",0.2421875,0.00424724429865369,0.0098544863508965,0.228282828282828,0.00949907995620157,43,0.685510444070655,1590000
"2433",0.2421875,0.00461498832405058,0.023791545618593,0.228282828282828,0.0231353782644521,41,0.687158255361987,2392000
"2434",0.2421875,0.0059020924129397,0.0224989441621767,0.228282828282828,0.0225075710251173,42,0.68820587584079,2639000
"2435",0.2421875,0.0114633014370042,0.0256600586149967,0.228282828282828,0.0256691317502028,33,0.689138005099297,3613000
"2436",0.2421875,0.00868269692497196,0.0427838284039572,0.228282828282828,0.0285257794699444,44,0.685909827303381,2869000
"2437",0.2421875,0.010360988720877,0.0384580928369402,0.276767676767677,0.0376146826445603,40,0.688905256564951,4421500
"2438",0.7265625,0.151686549947675,3.83941026658305e-05,0.921212121212121,4.66488102614482e-05,3,0.786251406221685,506000
"2439",0.692708333333333,0.0498168581124186,0.0733839282286241,0.983838383838384,0.0734048784877841,39,0.654436157214813,6925500
"2440",0.692708333333333,0.00875210860976562,0.0155880056823272,0.402020202020202,0.0152185184488878,37,0.659644120395843,2677500
"2441",0.692708333333333,0.00589856819936298,0.0226909146755058,0.228282828282828,0.0226958939998765,39,0.660396947679349,2593500
"2442",0.692708333333333,0.00943228183007263,0.0228060969835033,0.228282828282828,0.0228147876754125,30,0.659783193477287,3358500
"2443",0.692708333333333,0.011849432663671,0.040326605833344,0.228282828282828,0.0394422409724986,36,0.662382130603754,4335500
"2444",0.692708333333333,0.00626692513146887,0.0246746099799071,0.228282828282828,0.024683811612472,36,0.66209722169774,2793500
"2445",0.8046875,0.0613839399779234,0.00769161856738805,0.961616161616162,0.00187734265493878,38,0.891725778589012,766000
"2446",0.8046875,0.166207842150535,0.00299474000793478,0.963636363636364,0.00210194803767908,17,0.885702255777608,921500
"2447",0.8046875,0.0594946550474469,0.00533678027055044,0.258585858585859,0.00251468442476597,43,0.893581754719935,944500
"2448",0.8046875,0.185350450939216,0.00538797240743822,0.258585858585859,0.00244762276063154,45,0.892030527944535,1125500
"2449",0.8046875,0.988302675458834,0.0100592548984476,0.761616161616162,0.00256357288984107,11,0.878591559599945,979500
"2450",0.8046875,0.18930216694546,0.00368583385591973,0.963636363636364,0.00272508399697398,43,0.885894148486874,576500
"2451",0.8046875,0.0924169389211037,0.00522159796255295,0.258585858585859,0.00251801191191768,44,0.892362250293193,1005000
"2452",0.8046875,0.0924169389211037,0.00557994292076737,0.496969696969697,0.00166911874740688,42,0.893156932578978,1553000
"2453",0.8046875,0.208677680283559,0.0052343959967749,0.258585858585859,0.00149634537606818,50,0.880935922784711,2020500
"2454",0.8046875,0.123469857332326,0.0100720529326695,0.894949494949495,0.00280660743219084,18,0.893372232700567,788000
"2455",0.8046875,0.497229562078003,0.0101104470353354,0.82020202020202,0.00371168393745548,42,0.905278103976443,750500
"2456",0.8046875,0.03160586752141,0.0139114631992526,0.258585858585859,0.00437564560449634,28,0.896890158693997,1057000
"2457",0.8046875,0.275038621933201,0.00218846385195234,0.622222222222222,0.00219460575682665,54,0.903075812248629,3321500
"2458",0.401041666666667,0.244371834748645,0.00623264266608649,0.17979797979798,0.00523755436298132,43,0.906739958456411,353000
"2459",0.9765625,0.497657064507527,0.00938095908468459,0.573737373737374,0.00190229880857659,43,0.914306866872053,1994000
"2460",0.46875,0.0120480144373853,0.0078835890807172,0.258585858585859,0.00595492219880709,10,0.914645802207771,1598000
"2461",0.7734375,0.231828698949066,0.012017354134405,0.17979797979798,0.00846917149063784,27,0.906279732766716,1814000
"2462",0.302083333333333,0.0077962805970882,0.0782855753356285,0.35959595959596,0.0782883498237411,5,0.880297571475436,7078000
"2463",0.302083333333333,0.00171272183028285,0.0070901109589567,0.0909090909090909,0.00709110548478538,8,0.882134792790274,1376000
"2464",0.302083333333333,0.0284493979700867,0.185123565020413,0.232323232323232,0.157937449922118,8,0.878129779058462,11396000
